date,epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,apple_mobility,cdc_hospitalized,cdc_flu_hosp,dex,dex_a,dex_income_1,dex_income_1_a,dex_income_2,dex_income_2_a,dex_income_3,dex_income_3_a,dex_income_4,dex_income_4_a,dex_education_1,dex_education_1_a,dex_education_2,dex_education_2_a,dex_education_3,dex_education_3_a,dex_education_4,dex_education_4_a,dex_race_asian,dex_race_asian_a,dex_race_black,dex_race_black_a,dex_race_hispanic,dex_race_hispanic_a,dex_race_white,dex_race_white_a,Stage_One_Doses,Stage_Two_Doses,smoothed_wcovid_vaccinated,smoothed_wtested_positive_14d,smoothed_wwearing_mask,smoothed_wtravel_outside_state_5d,smoothed_wspent_time_1d,kinsa_cases,covidnet,positiveIncrease,negativeIncrease,totalTestResultsIncrease,onVentilatorCurrently,inIcuCurrently,deathIncrease,recovered,hospitalizedIncrease,Observed Number,Excess Estimate,death_jhu_cumulative,death_jhu_incidence,fb_survey_wcli,google_survey_cli,fb_survey_wili,positiveIncr_cumulative,positiveIncr,negativeIncr,total_resultsIncr
2020-08-22,202034,X,US,-15.142857142857142,-4.571428571428571,50.142857142857146,-28.714285714285715,-30.142857142857142,7.714285714285714,998.55,30668.0,0.0,42143.22980000001,32940.5302,38773.26079999996,29463.416199999992,40942.134200000015,32385.822800000016,46034.46850000003,36892.490299999976,53395.968699999954,44620.82129999999,38201.447700000004,29608.432300000008,41417.192099999986,32734.06239999998,47187.715299999974,37790.723499999986,52147.6542,42251.76950000005,46551.828600000015,37466.29220000001,40864.8925,30897.561199999993,46212.153199999986,37056.52869999997,44173.74760000003,35418.09699999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.2,301751.0,1584011.0,5779717.0,16589.0,60496.0,6901.0,147426.0,11522.0,180131.66666666666,22990.0,176052.0,6774.0,0.007986313296172491,0.0,0.008133883236763895,5684629.0,301713.0,5520866.0,515257800.0
2020-08-29,202035,X,US,-15.857142857142858,-5.571428571428571,41.142857142857146,-29.428571428571427,-29.571428571428573,8.0,956.87,29304.0,0.0,39473.11179999999,30372.804,36417.04129999998,27192.06670000002,38199.63799999998,29825.069199999987,42876.5666,34044.7038,48949.094200000014,40476.79510000002,35873.263199999994,27373.830999999987,38708.1318,30218.037099999994,43885.26339999998,34797.59330000002,47810.9172,38392.07729999998,42986.19399999998,34132.20389999997,38517.41180000001,28620.31790000002,43262.46170000002,34077.961999999985,40975.089100000034,32542.854400000022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.4,287834.0,1514609.0,5700338.0,14824.0,54088.0,6523.0,136363.0,10116.0,176341.0,18698.333333333332,182440.0,6388.0,0.006903957135705543,0.0,0.007080295994610307,5975226.0,290597.0,5577177.0,554024414.0
2020-09-05,202036,X,US,-13.428571428571429,-3.2857142857142856,48.714285714285715,-26.857142857142858,-29.857142857142858,6.714285714285714,979.3199999999999,27409.0,0.0,41131.55689999998,32764.63289999999,38523.8172,29632.151700000002,40377.47469999999,32285.081299999994,44966.63790000003,36502.41059999999,50998.60109999996,43027.99380000001,38105.53720000004,29862.191100000004,40764.72650000001,32597.358099999987,46014.16769999998,37362.919200000026,49716.67079999998,40819.64949999997,45350.347900000015,36984.99930000002,40898.790800000024,31338.90409999999,45664.36579999997,36912.733799999995,42914.01460000001,34867.847400000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,284486.0,1493965.0,6089096.0,14190.0,49101.0,5903.0,142900.0,8670.0,174534.0,16944.333333333332,188326.0,5886.0,0.007797150428968427,0.0,0.007969603809792596,6261689.0,286463.0,5672878.0,593507554.0
2020-09-12,202037,X,US,-15.714285714285714,-5.714285714285714,45.142857142857146,-30.142857142857142,-34.42857142857143,7.857142857142857,955.38,27619.0,0.0,40057.14609999998,31621.204700000002,37147.3474,28185.148199999996,39343.454999999994,31102.317899999995,44015.172300000006,35277.16769999998,50256.34159999998,41914.83309999998,36863.86249999999,28517.762300000006,39769.310399999995,31423.739300000027,45025.9959,36102.32210000001,48870.823299999975,39626.22659999995,44464.09810000004,35803.970199999996,39512.95419999999,29824.104199999998,44620.942700000014,35570.0738,42028.970399999984,33739.58899999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,238150.0,1382872.0,5513014.0,12836.0,45881.0,5107.0,116996.0,8030.0,173160.33333333334,15217.666666666666,193488.0,5162.0,0.00579426418275403,0.0,0.00584327558017027,6505281.0,243592.0,5339941.0,630644831.0
2020-09-19,202038,X,US,-15.0,-6.0,38.714285714285715,-29.285714285714285,-27.0,6.857142857142857,948.3,24454.0,0.0,38169.74930000002,29685.257800000003,35790.246399999996,26661.912000000015,37631.57269999998,29242.9002,41909.38330000001,33073.9463,47633.8338,38994.86580000001,35454.115699999995,26941.192099999986,37976.715499999955,29520.58400000002,42854.8309,33819.62219999998,46321.83729999999,36927.61559999999,42144.1665,33228.91670000002,37952.12770000002,28046.579399999988,42542.40950000004,33157.568800000015,40003.30789999999,31628.73860000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,279447.0,1625912.0,6561215.0,11143.0,43716.0,5551.0,118773.0,8425.0,173715.33333333334,15353.666666666666,199005.0,5517.0,0.004796952895975663,0.0,0.0048693346963860785,6794978.0,289697.0,6404447.0,672782896.0
2020-09-26,202039,X,US,-15.285714285714286,-6.428571428571429,32.57142857142857,-30.142857142857142,-26.428571428571427,6.857142857142857,920.0,24483.0,0.0,38624.26540000001,28792.5645,35959.67880000002,25768.651599999987,37918.358300000036,28431.92770000002,42102.60619999999,32132.828699999987,47858.470100000006,37993.680999999975,35733.18149999999,26196.527499999993,38310.14589999998,28724.6853,43011.06460000002,32828.961500000005,46563.354000000014,35925.01639999998,42343.187300000034,32371.995500000005,38222.80050000003,27268.55460000003,42922.65929999999,32297.376499999995,40286.77199999999,30749.935100000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,309025.0,1700552.0,6978167.0,10845.0,43263.0,5281.0,154385.0,8608.0,176335.33333333334,16852.666666666668,204393.0,5388.0,0.0042820240011768795,0.0,0.0044015170384567774,7087612.0,292634.0,6515283.0,718332747.0
2020-10-03,202040,X,US,-14.571428571428571,-5.0,22.285714285714285,-29.714285714285715,-25.714285714285715,6.571428571428571,901.8499999999999,26998.0,0.0,41252.0939,30416.861599999975,38475.9008,27141.85929999997,40440.75070000002,30029.46329999998,44936.36049999997,34049.242699999995,51048.965699999935,40240.09979999998,38318.397000000026,27697.2076,40857.76819999996,30369.025600000015,45869.634000000005,34739.86820000001,49650.95990000001,37984.78749999999,45279.945399999975,34307.12900000001,40931.78319999999,28751.26459999998,45767.44059999998,33974.18190000002,42957.20880000003,32563.983799999987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,298062.0,1591408.0,7252659.0,10609.0,43161.0,4786.0,126197.0,9373.0,174017.33333333334,13551.0,209323.0,4930.0,0.004565064732701917,0.0,0.004669386505229781,7388718.0,301106.0,6475790.0,763228904.0
2020-10-10,202041,X,US,-15.142857142857142,-5.142857142857143,27.714285714285715,-29.0,-26.0,6.571428571428571,902.09,32666.0,0.0,37435.62070000003,28469.7617,34946.84590000001,25292.84010000002,36793.154500000004,27927.135300000005,41028.1118,31687.26279999997,46921.215500000006,37642.00690000004,34662.89329999997,25638.289900000014,37308.92410000001,28326.54250000002,41800.5128,32315.91449999999,45687.06609999996,35614.713099999986,41514.83070000002,32145.898500000014,37341.768799999976,26961.2009,41730.18899999998,31699.73259999998,39287.002,30393.52529999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.4,335915.0,1545070.0,7801261.0,11214.0,45650.0,4836.0,125319.0,8851.0,179294.66666666666,18445.666666666668,214409.0,5086.0,0.007587424523581762,0.0,0.007802821817250631,7721031.0,332313.0,7589237.0,812744934.0
2020-10-17,202042,X,US,-15.714285714285714,-6.285714285714286,21.285714285714285,-29.285714285714285,-26.571428571428573,7.428571428571429,900.21,36276.0,12.0,37234.859699999986,28807.816400000007,34822.881299999994,25342.216299999985,36714.670300000034,28068.80850000001,40972.98719999998,31905.364199999953,47304.657299999984,38281.54669999999,34449.95520000002,25632.106699999982,37188.034900000006,28454.842199999992,41937.01970000002,32696.721700000013,46066.73690000003,36208.696299999996,41702.23069999999,32515.798199999994,37487.18960000002,27208.881100000002,41646.9767,31854.56159999999,39389.233300000036,30706.0485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6.2,383946.0,1584805.0,8015743.0,12145.0,50051.0,4874.0,132974.0,12004.0,175484.33333333334,13779.0,219658.0,5249.0,0.0073734059257839725,0.0,0.007562516398383926,8107080.0,386049.0,7100531.0,864278740.0
2020-10-24,202043,X,US,-16.571428571428573,-6.857142857142857,14.714285714285714,-29.142857142857142,-25.142857142857142,7.285714285714286,882.8,41093.0,218.0,38900.659899999926,30012.398800000017,36341.0933,26245.106099999986,38379.06559999999,29228.599399999977,42956.44469999996,33370.3078,49358.96290000005,39744.17430000002,36087.88200000003,26672.621700000018,38851.27180000004,29632.886700000014,43804.2625,34074.56159999999,48112.539100000045,37640.79059999999,43654.579300000034,33924.47670000001,39016.58339999995,28081.00029999999,43668.003300000004,33090.73600000003,41169.77520000002,32002.543099999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7.4,467677.0,1810919.0,8385710.0,14248.0,57140.0,5671.0,161190.0,26235.0,179327.0,16957.333333333332,225492.0,5834.0,0.0071929814934510545,0.0,0.007340920235571751,8588881.0,481801.0,7956603.0,917185770.0
2020-10-31,202044,X,US,-16.714285714285715,-5.714285714285714,1.8571428571428572,-31.142857142857142,-25.428571428571427,7.857142857142857,849.9,46066.0,428.0,39955.01749999999,30726.236899999978,37648.43839999999,27114.425700000025,39637.587599999984,30045.30280000001,44253.30829999999,34229.96670000001,50235.58249999993,40156.37509999996,37377.73050000004,27531.44779999998,40153.411400000005,30470.573100000027,45237.232200000006,35023.23630000002,48825.13610000005,38018.019300000036,44753.812699999966,34600.451900000015,40132.02499999999,28799.721499999974,44911.79599999998,33773.170299999976,42237.019,32703.289700000012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9.1,558457.0,1872841.0,9004561.0,16491.0,64137.0,5722.0,176748.0,14364.0,181971.33333333334,18338.666666666668,231515.0,6023.0,0.005500061596475514,0.0,0.005637867161528249,9156199.0,567318.0,8078307.0,973520698.0
2020-11-07,202045,X,US,-16.571428571428573,-7.428571428571429,6.142857142857143,-32.57142857142857,-25.428571428571427,7.857142857142857,786.68,55415.0,477.0,34474.17009999999,25451.20750000001,32284.32020000002,22433.433100000013,34178.19690000002,24904.519699999997,38170.131100000006,28391.181299999982,43461.16300000003,33458.23459999999,32149.4563,22840.628899999978,34615.82250000002,25301.133800000003,38973.50670000002,29029.81589999999,42222.894899999985,31585.9103,38673.4822,28832.817199999998,34347.188099999985,23776.322699999982,38624.20749999996,27943.50359999999,36464.21809999997,27155.024400000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,11.9,832498.0,1945234.0,9866820.0,19425.0,74530.0,6997.0,205119.0,16822.0,192649.0,27847.333333333332,238788.0,7273.0,0.00643258141631187,0.0,0.0066498686602414845,9922886.0,766687.0,8787253.0,1032248368.0
2020-11-14,202046,X,US,-18.0,-8.142857142857142,-3.2857142857142856,-34.285714285714285,-26.571428571428573,9.0,762.02,69770.0,585.0,36553.87449999999,28273.035800000005,34408.93199999999,24688.379900000018,36613.1228,27617.510100000014,40893.09100000002,31415.098200000022,46374.96990000002,36734.00819999998,34436.73570000001,25230.972899999993,37162.35090000003,28075.56089999999,41695.29690000001,32106.462800000012,44918.66370000004,34666.57430000002,41166.670100000025,31544.699200000025,36830.72909999998,26266.274399999984,41170.11869999998,30698.21649999999,39067.25490000001,30069.458099999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,15.5,1015651.0,1913891.0,10606933.0,23988.0,87230.0,7791.0,257287.0,21697.0,194504.33333333334,28625.666666666668,246747.0,7959.0,0.009461297868317406,0.0,0.00960993625453218,10946036.0,1023150.0,9663777.0,1097109743.0
2020-11-21,202047,X,US,-19.571428571428573,-7.0,-7.142857142857143,-34.0,-25.857142857142858,9.142857142857142,756.5799999999999,81599.0,548.0,37773.81000000001,29772.81800000002,35857.86349999999,25959.503000000008,37916.74700000004,28833.567800000023,42466.12330000001,32862.5167,48480.57090000003,38651.26230000003,35726.966700000004,26400.209900000016,38584.5627,29414.36890000001,43272.294800000054,33585.64209999999,46817.52909999997,36357.47230000003,43073.838499999954,33188.8245,38326.4703,27580.545500000007,43170.524000000005,32447.969300000008,40470.24929999999,31422.821400000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,17.6,1196566.0,2446311.0,12437050.0,32194.0,107055.0,10228.0,338873.0,24748.0,200402.0,32999.0,257629.0,10882.0,0.012629188713393634,0.0,0.012898630261028138,12148826.0,1202790.0,11401511.0,1171626677.0
2020-11-28,202048,X,US,-24.714285714285715,-6.428571428571429,-7.571428571428571,-38.714285714285715,-40.57142857142857,12.285714285714286,707.67,85942.0,590.0,40269.8805,31595.533300000017,37762.58750000002,27016.57499999998,40631.609099999994,30681.118700000006,45692.04960000001,35174.83749999999,51743.52679999997,41170.591300000015,38129.05809999998,27918.5826,41361.2726,31314.012099999993,46499.08350000006,35840.94030000001,49448.18390000002,38132.92670000005,45730.85299999999,35107.8315,40127.68680000002,28624.714900000006,45799.30720000001,34349.614099999984,43567.73530000001,33591.9009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,18.3,1143990.0,2348747.0,12358063.0,40463.0,122850.0,10187.0,435599.0,23585.0,203049.0,34129.666666666664,268465.0,10836.0,0.012920354263029912,0.0,0.013283092672845746,13331071.0,1182245.0,10373823.0,1251554536.0
2020-12-05,202049,X,US,-19.857142857142858,-8.571428571428571,-16.0,-35.57142857142857,-26.571428571428573,9.857142857142858,726.4200000000001,94806.0,577.0,36879.94530000003,28799.552900000002,34834.872599999995,24728.392299999996,37534.94590000001,28083.521299999993,41894.31869999996,31937.718299999986,47035.03490000001,36719.15579999998,35335.98390000001,25659.35450000001,38149.20600000001,28603.372500000023,42657.23270000004,32552.63550000002,44716.19860000001,34042.2618,41262.22580000002,31022.328100000013,37039.2012,26062.170299999987,41874.770099999965,30735.954899999997,39830.944399999986,30458.40820000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,19.1,1337551.0,1149340.0,12064235.0,47132.0,135737.0,15033.0,478858.0,29513.0,212390.66666666666,42184.0,284182.0,15717.0,0.014120704125954875,0.0,0.01435442271230659,14697255.0,1366184.0,10940100.0,1322529374.0
2020-12-12,202050,X,US,-20.0,-7.714285714285714,-14.571428571428571,-37.42857142857143,-26.285714285714285,9.571428571428571,733.1500000000001,100590.0,605.0,34416.888600000006,28097.040100000006,32659.697099999983,23990.282200000005,35374.70829999998,27289.910099999997,39609.33229999998,31009.032100000004,44394.48140000002,35403.582600000016,33253.013800000015,24934.604799999994,36040.14249999998,27853.11559999999,40216.31239999996,31539.010799999982,42193.22960000004,32876.04039999998,38706.8788,29748.505400000002,34629.282699999996,25122.297299999977,39145.4459,29534.146000000008,37650.54280000002,29613.93230000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,19.6,1483732.0,2127689.0,12709490.0,51481.0,144854.0,16679.0,592629.0,29132.0,223719.0,51087.333333333336,301805.0,17623.0,0.013392988249023631,0.0,0.013652389268134845,16217491.0,1520236.0,11247535.0,1400918617.0
2020-12-19,202051,X,US,-19.571428571428573,-6.0,-22.0,-37.0,-27.714285714285715,10.428571428571429,746.17,104348.0,794.0,41617.69410000003,35816.603299999995,40006.227799999986,30558.194200000013,43288.91539999996,34531.058600000004,48662.13900000001,39278.868899999994,55366.43640000004,45363.47520000003,40649.84430000002,31634.154700000006,44150.53880000002,35310.9862,49475.52049999999,39980.9176,52532.10440000001,42041.348900000005,47934.01369999998,37900.06940000004,42555.362299999964,32035.38659999998,48064.19669999997,37520.352600000006,46434.40760000001,37663.61309999996,191365.0,0.0,0.0,0.0,0.0,0.0,0.0,,18.9,1497672.0,2274436.0,13477097.0,54138.0,151877.0,18274.0,563613.0,28791.0,224992.0,49849.0,321035.0,19230.0,0.015032770175361084,0.0,0.015221681615261135,17774216.0,1556725.0,10980300.0,1478561918.0
2020-12-26,202052,X,US,-22.428571428571427,-2.7142857142857144,-17.428571428571427,-39.142857142857146,-42.57142857142857,12.428571428571429,697.7199999999999,104871.0,874.0,48064.47050000003,41328.79389999998,46167.528900000005,34765.96210000001,50066.65339999995,39403.9912,56917.10519999997,45347.240999999995,66772.05479999995,54454.68459999997,46674.122799999976,35789.053,50834.54119999999,40127.023000000016,58217.70829999999,46434.79680000008,63713.321099999994,50589.71179999996,58274.95870000004,45854.14789999997,50884.93570000001,37951.8676,57228.41700000003,44349.436200000004,54223.70590000001,43425.64700000004,1245160.0,0.0,0.0,0.0,0.0,0.0,0.0,,19.0,1318508.0,1969432.0,12932065.0,54559.0,155763.0,15615.0,490317.0,23483.0,228200.66666666666,50376.333333333336,337564.0,16529.0,0.013544283734807561,0.0,0.013697127808714932,19143426.0,1369210.0,9631503.0,1554038775.0
2021-01-02,202053,X,US,-22.285714285714285,-9.142857142857142,-12.857142857142858,-40.57142857142857,-42.714285714285715,14.285714285714286,721.6800000000001,111218.0,738.0,35929.51749999999,31551.121299999984,34873.925200000005,26384.465800000024,37663.2732,29746.95519999999,42603.5884,34042.09120000002,50373.994399999996,41360.87369999998,34698.79119999998,26744.671100000003,38075.65859999997,30180.659799999983,43664.537699999986,34965.84850000001,48807.496500000016,38881.86550000001,43934.41970000001,34764.469699999994,37951.379100000006,28479.068699999996,43027.80139999994,33536.63620000003,41081.1386,32995.6916,2855121.0,0.0,0.0,0.15454896850837088,4.663829920660298,0.3307600141913195,1.2593446093985505,,19.4,1436312.0,1607509.0,10931696.0,55545.0,160418.0,18371.0,571375.0,28749.0,234599.0,54556.666666666664,356549.0,18985.0,0.01895129033945607,0.0,0.019322978425805264,20643205.0,1499779.0,8985712.0,1616810021.0
2021-01-09,202101,X,US,-23.0,-10.571428571428571,-22.857142857142858,-38.57142857142857,-27.857142857142858,11.142857142857142,717.06,117579.0,665.0,30243.549299999984,25564.456200000004,30352.427999999996,22317.85119999999,31984.13340000004,24496.259,35552.867100000025,27497.163899999996,39924.92780000002,31657.2708,30298.577600000004,22668.046300000005,32485.469099999988,24958.703399999988,36042.23160000003,28029.850299999995,38474.72639999999,29734.164599999986,35360.133099999985,27041.1595,32001.243000000006,23247.561099999995,36049.091500000024,26989.53569999997,33994.526499999985,26466.78269999999,4329164.0,212366.0,0.023906826344061972,0.5700510114255868,16.59183818128663,1.1403160287588483,4.087749310532956,,20.7,1693819.0,1964586.0,12540553.0,55390.0,165346.0,21784.0,552492.0,33715.0,233642.0,52184.666666666664,378965.0,22416.0,0.01697620340913692,0.0,0.017203253083893855,22379914.0,1736709.0,11061849.0,1684916053.0
2021-01-16,202102,X,US,-24.857142857142858,-12.571428571428571,-20.857142857142858,-40.0,-28.0,10.714285714285714,722.21,109783.0,660.0,32451.1482,26126.815199999983,31706.84610000001,22507.635299999994,33447.12410000001,24734.28510000001,37407.77400000002,28083.633499999964,42815.14240000001,33233.396499999995,31621.135000000013,22846.146899999992,33939.941300000006,25183.37809999999,38215.08170000002,28793.415100000002,41411.28659999999,31302.93449999999,37890.76740000004,28231.679599999985,33652.69179999999,23637.948499999984,37945.237099999984,27521.3466,35804.75680000001,27060.095899999986,7405694.0,1161847.0,0.16606159061393608,0.5739147358194786,15.582318712176024,0.870970175661799,3.534024880800159,,18.3,1556653.0,2106103.0,13994065.0,54850.0,165887.0,23255.0,530560.0,27258.0,234961.0,51637.666666666664,402497.0,23532.0,0.015074536545808058,0.0,0.015213809289613136,23944001.0,1564087.0,11064151.0,1763563272.0
