date,epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,apple_mobility,cdc_hospitalized,cdc_flu_hosp,Stage_One_Doses,Stage_Two_Doses,smoothed_wcovid_vaccinated,smoothed_wtested_positive_14d,smoothed_wwearing_mask_7d,smoothed_wtravel_outside_state_7d,smoothed_wspent_time_indoors_1d,covidnet,Observed Number,Excess Estimate,death_jhu_cumulative,death_jhu_incidence,fb_survey_wcli,fb_survey_wili,positiveIncr_cumulative,positiveIncr,cdc_negativeIncr,cdc_positiveIncr,cdc_total_resultsIncr
2021-10-30,202143,MT,30,6.571428571428571,20.428571428571427,42.42857142857143,20.714285714285715,-11.428571428571429,2.0,198.81714285714287,633.0,0.0,607984.0,493030.0,74.84081132857143,30.98553718571429,42.40363205714286,13.268431457142857,48.33587751428572,,268.3333333333333,70.33333333333333,2346.0,99.0,2.110537885714286,2.0533144857142855,175847.0,5280.0,20089.0,3434.0,23544.0
2021-11-06,202144,MT,30,5.428571428571429,20.714285714285715,40.142857142857146,17.857142857142858,-11.428571428571429,2.0,183.53285714285713,476.0,0.0,613043.0,498040.0,82.48070847142857,29.13349972857143,47.61485448571428,15.817121199999999,53.1274664,,279.3333333333333,80.33333333333333,2415.0,69.0,2.094186657142857,2.218481328571429,180452.0,4605.0,19194.0,2851.0,22066.0
2021-11-13,202145,MT,30,4.857142857142857,17.428571428571427,24.428571428571427,15.285714285714286,-13.285714285714286,3.142857142857143,187.5757142857143,471.0,0.0,620544.0,502603.0,71.93555275714286,27.0002861,42.879869514285716,13.110735842857144,50.94398991428572,,259.6666666666667,58.666666666666664,2479.0,64.0,1.7153627714285715,1.8137882714285714,184394.0,3942.0,16642.0,2297.0,18964.0
2021-11-20,202146,MT,30,4.857142857142857,17.571428571428573,20.857142857142858,15.285714285714286,-11.0,2.5714285714285716,187.62285714285716,426.0,0.0,631112.0,507496.0,72.92979938571428,17.4919025,42.350358799999995,12.098419614285714,50.24298891428572,,283.0,78.0,2547.0,68.0,1.565968942857143,1.565968942857143,188013.0,3619.0,16669.0,1906.0,18597.0
2021-11-27,202147,MT,30,-4.571428571428571,18.0,24.285714285714285,7.714285714285714,-30.428571428571427,6.0,171.39857142857144,303.0,0.0,635021.0,509299.0,74.5551167,15.058997314285714,40.533213014285714,10.38216645714286,51.858788942857146,,245.33333333333334,42.666666666666664,2631.0,84.0,1.0168405571428571,0.9141971,190071.0,2058.0,14293.0,1319.0,15629.0
2021-12-04,202148,MT,30,5.142857142857143,15.571428571428571,12.714285714285714,13.0,-9.285714285714286,2.142857142857143,174.97,276.0,0.0,644304.0,515412.0,73.17846635714287,,38.133126128571426,12.604011728571429,53.69716727142857,,253.0,46.0,2739.0,108.0,1.9369971000000001,1.9679225571428571,192236.0,2165.0,16177.0,1406.0,17600.0
2021-12-11,202149,MT,30,2.5714285714285716,14.0,-1.2857142857142858,6.285714285714286,-8.571428571428571,3.142857142857143,172.26999999999998,233.0,1.0,650776.0,523099.0,73.4469893,,37.96488478571429,12.561718342857143,52.487394928571426,,240.0,32.0,2821.0,82.0,1.3965851142857142,1.4152254000000002,193718.0,1482.0,14627.0,942.0,15583.0
2021-12-18,202150,MT,30,7.714285714285714,17.142857142857142,0.0,13.0,-7.571428571428571,2.7142857142857144,187.60000000000002,162.0,3.0,656840.0,531229.0,73.67125645714286,,39.565898742857144,11.2908631,52.21027937142857,,277.0,67.0,2877.0,56.0,1.1976260142857145,1.1737609285714286,194764.0,1046.0,11990.0,711.0,12714.0
2021-12-25,202151,MT,30,-0.42857142857142855,17.714285714285715,4.428571428571429,13.0,-29.857142857142858,5.714285714285714,167.2185714285714,132.0,3.0,659768.0,533891.0,75.08267008571428,,39.587471400000005,11.579009542857142,54.99189964285714,,230.66666666666666,18.666666666666668,2895.0,18.0,1.3305212,1.3563681285714286,195669.0,905.0,13694.0,1084.0,14789.0
2022-01-01,202152,MT,30,-7.714285714285714,6.0,-12.428571428571429,11.857142857142858,-32.714285714285715,9.285714285714286,183.51000000000002,165.0,17.0,663198.0,536798.0,84.77746034285714,,41.85708614285714,13.613698914285713,64.48112331428571,,242.66666666666666,28.666666666666668,2906.0,11.0,2.248067457142857,2.468620514285714,197724.0,2055.0,13600.0,2356.0,15976.0
2022-01-08,202201,MT,30,-10.142857142857142,9.0,-11.0,12.142857142857142,-13.571428571428571,6.857142857142857,171.81428571428572,330.0,21.0,667021.0,540390.0,76.2340832,26.343446585714286,38.7319682,12.072880714285715,47.971085271428564,,266.3333333333333,51.333333333333336,2917.0,11.0,2.5863946714285713,2.742154371428571,202863.0,5139.0,19186.0,6449.0,25703.0
2022-01-15,202202,MT,30,-6.857142857142857,8.0,-0.2857142857142857,13.0,-12.857142857142858,5.571428571428571,177.14285714285714,464.0,13.0,670739.0,543619.0,77.15294564285713,32.96857394285715,41.45166819999999,11.758555785714284,42.84586877142857,,239.33333333333334,24.0,2945.0,28.0,2.3682161714285717,2.500135157142857,212078.0,9215.0,21619.0,8893.0,30582.0
2022-01-22,202203,MT,30,-7.714285714285714,6.714285714285714,3.5714285714285716,8.714285714285714,-15.142857142857142,5.714285714285714,179.2542857142857,496.0,13.0,677788.0,548128.0,75.83517532857142,40.415369871428574,43.07005605714286,9.084085942857142,43.091127300000004,,262.6666666666667,46.666666666666664,2976.0,31.0,5.517108014285713,5.513166714285713,222093.0,10015.0,15516.0,7915.0,23502.0
2022-01-29,202204,MT,30,-6.428571428571429,6.571428571428571,5.714285714285714,7.0,-11.0,4.142857142857143,180.81857142857143,536.0,5.0,681366.0,551392.0,76.26164385714284,44.41435097142857,45.37114914285714,8.862780914285715,42.665878757142856,,264.6666666666667,44.666666666666664,2993.0,17.0,4.147640457142857,4.471807014285714,238801.0,16708.0,14688.0,6757.0,21492.0
2022-02-05,202205,MT,30,-5.285714285714286,8.857142857142858,2.0,7.0,-9.142857142857142,4.0,179.03285714285713,526.0,10.0,683668.0,553610.0,75.48262698571428,39.668746014285716,48.79661157142858,8.56933632857143,43.048158,,255.0,35.333333333333336,3031.0,38.0,4.040927257142857,4.123198657142857,250029.0,11228.0,14932.0,4295.0,19285.0
2022-02-12,202206,MT,30,1.2857142857142858,13.571428571428571,22.285714285714285,11.571428571428571,-8.0,2.2857142857142856,190.32714285714286,391.0,13.0,685572.0,555640.0,75.0119838857143,30.367344385714283,43.638539442857144,7.107652628571429,47.829538428571425,,240.0,24.0,3067.0,36.0,2.039628057142857,2.092476271428571,256630.0,6601.0,11533.0,2160.0,13744.0
2022-02-19,202207,MT,30,0.0,13.857142857142858,15.714285714285714,14.428571428571429,-8.142857142857142,2.2857142857142856,194.06142857142856,267.0,9.0,687924.0,557809.0,73.5089294142857,27.02293638571428,39.42686281428571,1.0155920285714286,51.8955992,,259.0,39.0,3105.0,38.0,2.2599765857142855,2.3174984714285713,261722.0,5092.0,11974.0,1435.0,13440.0
2022-02-26,202208,MT,30,-4.285714285714286,5.285714285714286,-1.4285714285714286,9.142857142857142,-12.857142857142858,4.142857142857143,195.82000000000002,181.0,15.0,689118.0,559387.0,72.77124118571429,22.893339542857145,39.44898985714286,,51.963610085714286,,243.66666666666666,25.666666666666668,3172.0,67.0,1.0932079,1.031105,265797.0,4075.0,10395.0,808.0,11220.0
2022-03-05,202209,MT,30,2.7142857142857144,10.0,14.857142857142858,15.142857142857142,-7.714285714285714,1.8571428571428572,202.3114285714286,145.0,19.0,690105.0,560768.0,84.5716642,5.053751142857143,36.988179685714286,,63.15063021428571,,238.33333333333334,22.333333333333332,3204.0,32.0,0.1481049142857143,0.1481049142857143,271030.0,5233.0,10428.0,689.0,11147.0
2022-03-12,202210,MT,30,-1.2857142857142858,7.0,12.428571428571429,12.714285714285714,-8.428571428571429,2.5714285714285716,210.64,77.0,15.0,690949.0,561891.0,73.90509041428572,,29.158131085714285,,57.305666585714285,,232.33333333333334,14.333333333333334,3223.0,19.0,,,271641.0,611.0,7596.0,331.0,7937.0
2022-03-19,202211,MT,30,1.5714285714285714,9.285714285714286,37.857142857142854,14.571428571428571,-10.142857142857142,1.8571428571428572,216.00571428571428,82.0,17.0,691695.0,562765.0,71.16546757142858,,25.01194795714286,,53.507604285714294,,207.0,0.0,3234.0,11.0,,,272105.0,464.0,8352.0,370.0,8734.0
2022-03-26,202212,MT,30,3.142857142857143,9.142857142857142,54.285714285714285,15.428571428571429,-9.714285714285714,1.2857142857142858,190.39000000000001,49.0,21.0,692787.0,564106.0,72.69307877142856,,21.08564218571429,,57.183088871428566,,209.33333333333334,1.0,3242.0,8.0,0.12915528571428572,0.12915528571428572,272397.0,292.0,8353.0,202.0,8569.0
2022-04-02,202213,MT,30,4.0,10.142857142857142,60.0,15.428571428571429,-7.714285714285714,1.0,219.82857142857142,32.0,36.0,693606.0,564987.0,72.85745894285714,,20.513654114285714,,58.85045887142857,,189.33333333333334,0.0,3249.0,7.0,,,272621.0,224.0,7239.0,159.0,7406.0
2022-04-09,202214,MT,30,6.142857142857143,14.571428571428571,58.42857142857143,15.0,-7.0,0.7142857142857143,227.0057142857143,27.0,18.0,694463.0,565879.0,73.89709624285715,,19.339393828571428,,59.46372688571428,,192.66666666666666,0.0,3255.0,6.0,,,272849.0,228.0,6413.0,131.0,6547.0
2022-04-16,202215,MT,30,0.0,13.142857142857142,23.857142857142858,8.428571428571429,-11.0,3.7142857142857144,,26.0,18.0,695258.0,566678.0,71.4843356,,15.892686857142856,,57.63699755714286,,178.33333333333334,0.0,3260.0,5.0,,,273114.0,265.0,5812.0,188.0,6010.0
2022-04-23,202216,MT,30,-1.0,8.714285714285714,53.857142857142854,11.571428571428571,-11.428571428571429,1.5714285714285714,,28.0,19.0,696032.0,567501.0,74.4072214,,16.702947242857146,,57.090002014285716,,158.66666666666666,0.0,3262.0,2.0,0.5523645285714286,0.5523645285714286,273489.0,375.0,3785.0,132.0,3926.0
2022-04-30,202217,MT,30,9.142857142857142,17.142857142857142,82.28571428571429,20.285714285714285,-7.285714285714286,0.2857142857142857,,35.0,17.0,696821.0,568311.0,74.60466478571429,,15.651341842857143,,53.602019342857155,,91.66666666666667,0.0,3360.0,98.0,,,273982.0,493.0,5800.0,296.0,6104.0
2022-05-07,202218,MT,30,13.285714285714286,23.142857142857142,93.71428571428571,24.285714285714285,-8.142857142857142,-0.42857142857142855,,56.0,21.0,697773.0,569357.0,75.70229782857142,,13.450763342857144,,53.155713999999996,,,,3378.0,18.0,,,274598.0,616.0,5172.0,358.0,5534.0
2022-05-14,202219,MT,30,14.4,21.4,93.6,27.8,-8.6,-0.4,,51.0,7.0,698625.0,570237.0,44.39584335714286,,7.3648250428571425,,31.280573214285717,,,,3381.0,3.0,,,275113.0,515.0,3416.0,259.0,3683.0
2020-01-04,202001,NE,31,,,,,,,,,,,,,,,,,,346.0,0.0,,,,,,,,,
2020-01-11,202002,NE,31,,,,,,,,,,,,,,,,,,362.0,5.0,,,,,,,,,
2020-01-18,202003,NE,31,,,,,,,87.29142857142858,,,,,,,,,,,333.0,0.0,,,,,,,,,
2020-01-25,202004,NE,31,,,,,,,105.56571428571428,,,,,,,,,,,358.0,0.0,0.0,0.0,,,0.0,0.0,,,
2020-02-01,202005,NE,31,,,,,,,109.80285714285715,,,,,,,,,,,373.0,16.0,0.0,0.0,,,0.0,0.0,,,
2020-02-08,202006,NE,31,,,,,,,110.32428571428572,,,,,,,,,,,345.0,0.0,0.0,0.0,,,0.0,0.0,,,
2020-02-15,202007,NE,31,9.0,5.0,37.0,-1.0,-1.0,-1.0,119.62142857142858,,,,,,,,,,,327.0,0.0,0.0,0.0,,,0.0,0.0,,,
2020-02-22,202008,NE,31,5.285714285714286,2.2857142857142856,24.714285714285715,3.2857142857142856,-0.5714285714285714,0.2857142857142857,123.48714285714286,,,,,,,,,,,318.0,0.0,0.0,0.0,,,0.0,0.0,,,
2020-02-29,202009,NE,31,8.428571428571429,5.285714285714286,32.142857142857146,6.428571428571429,2.7142857142857144,-1.0,122.64857142857144,,,,,,,,,,,341.0,0.0,0.0,0.0,,,0.0,0.0,,,
2020-03-07,202010,NE,31,11.142857142857142,9.857142857142858,50.714285714285715,8.0,2.142857142857143,-1.5714285714285714,127.05285714285714,,,,,,,,,,,355.0,3.0,0.0,0.0,,,1.0,1.0,207.0,73.0,295.0
2020-03-14,202011,NE,31,3.2857142857142856,14.0,29.714285714285715,3.7142857142857144,-4.714285714285714,1.8571428571428572,114.29285714285714,,,,,,,,,,,343.0,0.0,0.0,0.0,,,18.0,17.0,942.0,88.0,1039.0
2020-03-21,202012,NE,31,-22.857142857142858,10.571428571428571,2.7142857142857144,-9.571428571428571,-18.714285714285715,10.571428571428571,84.28285714285714,,,,,,,,,,,350.0,7.0,0.0,0.0,,,38.0,20.0,1650.0,87.0,1747.0
2020-03-28,202013,NE,31,-34.857142857142854,-8.142857142857142,29.571428571428573,-17.571428571428573,-30.0,13.857142857142858,73.51428571428572,,,,,,,,,,,330.0,0.0,2.0,2.0,,,96.0,58.0,2296.0,168.0,2475.0
2020-04-04,202014,NE,31,-34.714285714285715,-6.142857142857143,53.857142857142854,-18.857142857142858,-33.714285714285715,14.857142857142858,74.48571428571428,,,,,,,,,,,308.0,0.0,6.0,4.0,,,321.0,225.0,5557.0,454.0,6021.0
2020-04-11,202015,NE,31,-35.142857142857146,-3.4285714285714284,59.285714285714285,-20.714285714285715,-37.42857142857143,14.857142857142858,78.65714285714284,,,,,,,,,,,339.3333333333333,4.0,17.0,11.0,0.7661638428571429,0.7879672285714285,699.0,378.0,8488.0,737.0,9243.0
2020-04-18,202016,NE,31,-39.142857142857146,-14.857142857142858,2.0,-25.142857142857142,-38.0,16.571428571428573,76.62714285714286,,,,,,,,,,,347.6666666666667,14.666666666666666,24.0,7.0,0.4771675142857143,0.43966774285714283,1249.0,550.0,7731.0,1038.0,8799.0
2020-04-25,202017,NE,31,-27.857142857142858,-5.571428571428571,64.42857142857143,-13.857142857142858,-35.42857142857143,14.142857142857142,93.44428571428571,,,,,,,,,,,343.0,15.333333333333334,50.0,26.0,0.8023025,0.9006406142857143,2719.0,1470.0,9906.0,3048.0,12980.0
2020-05-02,202018,NE,31,-23.428571428571427,-0.7142857142857143,88.42857142857143,-7.714285714285714,-35.0,12.142857142857142,103.54857142857144,,,,,,,,,,,337.3333333333333,10.666666666666666,73.0,23.0,0.36194215714285716,0.40574548571428576,5317.0,2598.0,12200.0,3744.0,16014.0
2020-05-09,202019,NE,31,-19.857142857142858,4.142857142857143,61.285714285714285,-7.571428571428571,-32.285714285714285,12.857142857142858,109.91142857142857,,,,,,,,,,,331.0,10.0,90.0,17.0,0.495521,0.5474929,8093.0,2776.0,19963.0,4672.0,24660.0
2020-05-16,202020,NE,31,-18.857142857142858,1.7142857142857142,62.714285714285715,-5.857142857142857,-30.714285714285715,12.142857142857142,87.64285714285714,,,,,,,,,,,342.0,19.333333333333332,123.0,33.0,0.8222181285714286,0.7634893285714286,10220.0,2127.0,26181.0,3470.0,29663.0
2020-05-23,202021,NE,31,-14.714285714285714,4.428571428571429,99.14285714285714,-2.2857142857142856,-29.285714285714285,10.714285714285714,138.28000000000003,,,,,,,,,,,336.3333333333333,17.333333333333332,147.0,24.0,0.7571520428571428,0.7458111428571429,11963.0,1743.0,23895.0,3249.0,27186.0
2020-05-30,202022,NE,31,-15.857142857142858,1.7142857142857142,101.71428571428571,-4.428571428571429,-33.142857142857146,11.714285714285714,137.31142857142856,,,,,,,,,,,367.6666666666667,49.666666666666664,170.0,23.0,0.5681547142857143,0.5857283285714285,13905.0,1942.0,25152.0,3020.0,28219.0
2020-06-06,202023,NE,31,-9.857142857142858,7.714285714285714,127.85714285714286,2.857142857142857,-24.571428571428573,8.285714285714286,150.72142857142856,0.0,,,,,,,,,,312.6666666666667,0.6666666666666666,187.0,17.0,0.8552789428571428,0.8372808285714286,15572.0,1667.0,25115.0,2701.0,27861.0
2020-06-13,202024,NE,31,-7.714285714285714,5.857142857142857,141.57142857142858,4.428571428571429,-23.857142857142858,7.571428571428571,163.26857142857142,0.0,,,,,,,,,,310.0,2.0,215.0,28.0,0.5887649142857143,0.6466418857142856,16640.0,1068.0,24988.0,2064.0,27079.0
2020-06-20,202025,NE,31,-5.571428571428571,7.0,150.71428571428572,6.714285714285714,-23.571428571428573,6.571428571428571,172.09285714285716,1.0,,,,,,,,,,363.0,48.0,244.0,29.0,0.48008197142857145,0.5162885,17707.0,1067.0,25920.0,1994.0,27964.0
2020-06-27,202026,NE,31,-4.857142857142857,6.0,179.42857142857142,8.857142857142858,-23.571428571428573,5.857142857142857,182.25000000000003,4.0,,,,,,,,,,313.6666666666667,5.333333333333333,267.0,23.0,0.5533931857142858,0.6303766142857142,18775.0,1068.0,29509.0,1867.0,31436.0
2020-07-04,202027,NE,31,-2.7142857142857144,14.285714285714286,189.28571428571428,10.285714285714286,-32.142857142857146,6.0,181.57285714285715,1.0,,,,,,,,,,304.0,0.0,284.0,17.0,0.5957531714285714,0.6154765857142857,19827.0,1052.0,25520.0,1665.0,27221.0
2020-07-11,202028,NE,31,-5.0,4.571428571428571,168.28571428571428,8.571428571428571,-26.428571428571427,6.0,189.63142857142856,4.0,,,,,,,,,,313.6666666666667,4.666666666666667,285.0,1.0,0.7957492714285714,0.8040303142857143,20998.0,1171.0,27327.0,1974.0,29324.0
2020-07-18,202029,NE,31,-4.714285714285714,5.571428571428571,167.57142857142858,7.714285714285714,-25.142857142857142,5.857142857142857,189.52428571428572,6.0,,,,,,,,,,322.6666666666667,11.666666666666666,301.0,16.0,0.5410953428571428,0.5926701571428571,22481.0,1483.0,36064.0,2495.0,38595.0
2020-07-25,202030,NE,31,-5.285714285714286,5.857142857142857,168.57142857142858,8.0,-25.142857142857142,5.857142857142857,192.5828571428571,17.0,,,,,,,,,,356.3333333333333,47.333333333333336,316.0,15.0,0.7759459857142857,0.7606445714285714,24395.0,1914.0,30570.0,2940.0,33527.0
2020-08-01,202031,NE,31,-4.571428571428571,5.285714285714286,159.85714285714286,8.142857142857142,-25.857142857142858,5.714285714285714,192.98285714285714,17.0,,,,,,,,,,353.6666666666667,45.666666666666664,332.0,16.0,0.7105740428571429,0.7498265142857143,26391.0,1996.0,32012.0,3476.0,35522.0
2020-08-08,202032,NE,31,-2.5714285714285716,6.571428571428571,175.57142857142858,10.285714285714286,-25.428571428571427,5.0,194.45428571428573,21.0,,,,,,,,,,373.0,64.0,345.0,13.0,0.9308009714285714,0.9231194571428571,28245.0,1854.0,29652.0,2903.0,32592.0
2020-08-15,202033,NE,31,-0.8571428571428571,5.0,146.71428571428572,9.285714285714286,-24.714285714285715,5.0,194.3042857142857,93.0,,,,,,,,,,346.3333333333333,36.333333333333336,361.0,16.0,0.8845164000000001,0.9192439285714287,30241.0,1996.0,29691.0,2844.0,32556.0
2020-08-22,202034,NE,31,-4.0,3.0,147.0,5.714285714285714,-23.285714285714285,4.571428571428571,185.07000000000002,76.0,,,,,,,,,,354.0,45.0,376.0,15.0,0.9824219857142857,0.9412551857142857,31780.0,1539.0,26393.0,2283.0,28689.0
2020-08-29,202035,NE,31,-5.142857142857143,1.4285714285714286,,3.857142857142857,-21.428571428571427,4.571428571428571,177.03714285714284,86.0,,,,,,,,,,318.6666666666667,9.666666666666666,392.0,16.0,0.6454508714285714,0.6857575714285714,33753.0,1973.0,26595.0,2429.0,29035.0
2020-09-05,202036,NE,31,-2.4285714285714284,5.142857142857143,,6.714285714285714,-22.285714285714285,3.4285714285714284,179.2242857142857,103.0,,,,,,,,,,338.3333333333333,26.333333333333332,404.0,12.0,1.4875104571428572,1.5525330714285714,35805.0,2052.0,23686.0,2299.0,26000.0
2020-09-12,202037,NE,31,-6.857142857142857,0.0,121.0,-1.2857142857142858,-28.428571428571427,6.142857142857143,169.16857142857143,102.0,,,,,,,,,,330.6666666666667,16.0,437.0,33.0,0.7269344142857144,0.7493042857142858,38120.0,2315.0,33691.0,3050.0,36752.0
2020-09-19,202038,NE,31,-3.142857142857143,0.2857142857142857,136.0,4.714285714285714,-18.714285714285715,3.0,177.4257142857143,134.0,,,,,,,,,,320.0,7.333333333333333,442.0,5.0,1.009769857142857,1.018177857142857,40797.0,2677.0,31013.0,3507.0,34529.0
2020-09-26,202039,NE,31,-4.285714285714286,-0.2857142857142857,115.14285714285714,3.142857142857143,-18.714285714285715,3.7142857142857144,169.58571428571426,164.0,0.0,,,,,,,,,369.3333333333333,51.333333333333336,469.0,27.0,1.057543842857143,1.1125215571428573,43596.0,2799.0,27906.0,3284.0,31217.0
2020-10-03,202040,NE,31,-4.142857142857143,2.2857142857142856,77.71428571428571,3.857142857142857,-17.714285714285715,3.857142857142857,160.51142857142858,176.0,,,,,,,,,,359.3333333333333,39.333333333333336,497.0,28.0,0.7567585857142857,0.9604464857142856,47403.0,3807.0,37184.0,4674.0,41870.0
2020-10-10,202041,NE,31,-5.428571428571429,1.7142857142857142,98.28571428571429,3.0,-18.285714285714285,3.4285714285714284,161.49,217.0,,,,,,,,,,388.6666666666667,69.66666666666667,519.0,22.0,0.8636518714285715,0.8100564000000001,51887.0,4484.0,40814.0,4702.0,45527.0
2020-10-17,202042,NE,31,-6.428571428571429,0.14285714285714285,82.85714285714286,1.5714285714285714,-20.0,5.0,158.99285714285713,298.0,0.0,,,,,,,,,384.0,63.0,547.0,28.0,1.0817675571428573,1.0597304142857145,57332.0,5445.0,44028.0,6276.0,50322.0
2020-10-24,202043,NE,31,-10.428571428571429,-1.5714285714285714,22.142857142857142,-2.7142857142857144,-18.714285714285715,6.428571428571429,146.12142857142857,362.0,0.0,,,,,,,,,400.0,78.0,595.0,48.0,1.6825835571428571,1.6918461714285715,63215.0,5883.0,43087.0,7546.0,50644.0
