date,epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,apple_mobility,cdc_hospitalized,cdc_flu_hosp,Stage_One_Doses,Stage_Two_Doses,smoothed_wcovid_vaccinated,smoothed_wtested_positive_14d,smoothed_wwearing_mask,smoothed_wtravel_outside_state_5d,smoothed_wspent_time_1d,covidnet,Observed Number,Excess Estimate,death_jhu_cumulative,death_jhu_incidence,fb_survey_wcli,fb_survey_wili,positiveIncr_cumulative,positiveIncr,cdc_negativeIncr,cdc_positiveIncr,cdc_total_resultsIncr
2021-12-04,202148,IL,17,-7.285714285714286,0.14285714285714285,5.428571428571429,-20.285714285714285,-19.714285714285715,4.857142857142857,154.38714285714286,2376.0,23.0,8809778.0,7362325.0,84.28162981428572,11.827647,,,,,2465.6666666666665,336.6666666666667,28968.0,222.0,1.702383814285714,1.689929457142857,1835076.0,50176.0,748040.0,45388.0,795250.0
2021-12-11,202149,IL,17,-9.285714285714286,-0.7142857142857143,-12.714285714285714,-25.0,-18.714285714285715,5.285714285714286,154.90857142857143,2972.0,25.0,8941041.0,7512820.0,83.42890071428572,15.231754485714287,,,,,2553.6666666666665,399.6666666666667,29234.0,266.0,2.1505631857142857,2.1753729285714285,1884744.0,49668.0,772259.0,46728.0,820369.0
2021-12-18,202150,IL,17,-3.857142857142857,4.0,0.42857142857142855,-22.428571428571427,-18.571428571428573,4.714285714285714,162.92857142857144,3214.0,28.0,9016047.0,7602273.0,83.6244599,16.365770142857144,,,,,2523.0,361.0,29550.0,316.0,2.4037038142857146,2.432419557142857,1944056.0,59312.0,789020.0,66045.0,857089.0
2021-12-25,202151,IL,17,-9.857142857142858,9.0,-5.285714285714286,-31.571428571428573,-42.285714285714285,9.285714285714286,145.4842857142857,3718.0,27.0,9069775.0,7643395.0,83.3698921,18.980442128571426,,,,,2641.0,464.0,29868.0,318.0,3.2731069142857145,3.291011128571428,2021302.0,77246.0,653663.0,99900.0,756112.0
2022-01-01,202152,IL,17,-16.857142857142858,-3.0,-19.857142857142858,-38.285714285714285,-47.42857142857143,13.571428571428571,133.71428571428572,5301.0,49.0,9118884.0,7679318.0,96.38073008571429,23.816822185714287,,,,,2782.3333333333335,583.3333333333334,30254.0,386.0,5.141847085714286,5.264374257142858,2149548.0,128246.0,620352.0,145298.0,771747.0
2022-01-08,202201,IL,17,-23.857142857142858,-8.714285714285714,-34.142857142857146,-37.285714285714285,-29.857142857142858,12.0,127.7042857142857,6298.0,26.0,9256381.0,7772957.0,84.06510180000002,26.469052628571426,,,,,3086.3333333333335,867.3333333333334,30794.0,540.0,4.447131,4.504600814285714,2382437.0,232889.0,875364.0,203279.0,1087627.0
2022-01-15,202202,IL,17,-22.0,-8.428571428571429,-28.428571428571427,-36.857142857142854,-24.714285714285715,9.428571428571429,132.88428571428568,6248.0,42.0,9360116.0,7839822.0,84.59953438571429,31.013917414285714,,,,,3133.6666666666665,902.6666666666666,31532.0,738.0,3.877975157142857,3.9510850285714283,2589640.0,207203.0,879551.0,170364.0,1057372.0
2022-01-22,202203,IL,17,-20.428571428571427,-9.428571428571429,-24.857142857142858,-36.42857142857143,-24.857142857142858,8.714285714285714,137.28,4869.0,18.0,9460531.0,7906795.0,85.01687297142857,28.71930885714286,,,,,2984.6666666666665,740.6666666666666,32278.0,746.0,3.3036875285714284,3.3234461285714283,2773362.0,183722.0,839615.0,123057.0,969765.0
2022-01-29,202204,IL,17,-22.857142857142858,-11.428571428571429,-25.714285714285715,-35.857142857142854,-21.571428571428573,8.285714285714286,137.1442857142857,3617.0,7.0,9521844.0,7968936.0,84.29385092857143,26.8144916,,,,,2787.0,546.0,33121.0,843.0,2.3525871714285715,2.408557885714286,2897174.0,123812.0,738846.0,73953.0,815401.0
2022-02-05,202205,IL,17,-25.0,-10.857142857142858,-27.142857142857142,-36.714285714285715,-26.0,10.0,130.75714285714284,2617.0,16.0,9562234.0,8023585.0,83.77645585714285,24.995736942857143,,,,,2602.6666666666665,382.6666666666667,33729.0,608.0,1.9826665714285716,2.0643162285714283,2957563.0,60389.0,583658.0,41783.0,627028.0
2022-02-12,202206,IL,17,-15.857142857142858,-4.571428571428571,-17.714285714285715,-30.0,-18.857142857142858,5.857142857142857,145.84285714285716,2121.0,9.0,9571609.0,8070554.0,82.25654328571429,19.830686571428572,,,,,2598.0,379.0,34228.0,499.0,1.510041714285714,1.5164456142857146,2987502.0,29939.0,604423.0,25596.0,631191.0
2022-02-19,202207,IL,17,-18.857142857142858,-7.142857142857143,-21.0,-29.857142857142858,-21.714285714285715,6.857142857142857,146.18857142857144,1324.0,26.0,9600247.0,8119997.0,82.5415219,16.137993357142857,,,,,2388.3333333333335,190.33333333333334,34732.0,504.0,1.4205800857142858,1.4426348714285713,3013709.0,26207.0,575052.0,15409.0,591465.0
2022-02-26,202208,IL,17,-15.285714285714286,-9.571428571428571,-14.142857142857142,-28.428571428571427,-21.428571428571427,6.0,153.33857142857144,1007.0,26.0,9616522.0,8155863.0,82.41710638571429,11.258618014285716,,,,,2225.6666666666665,63.0,35087.0,355.0,1.2569422142857143,1.2728553142857142,3026737.0,13028.0,530440.0,10129.0,541126.0
2022-03-05,202209,IL,17,-10.714285714285714,-6.0,10.285714285714286,-25.142857142857142,-18.142857142857142,3.857142857142857,161.19,741.0,21.0,9644434.0,8193769.0,83.46573635714287,9.618561728571429,,,,,2141.3333333333335,5.333333333333333,35359.0,272.0,1.2255277999999998,1.1961945857142855,3037199.0,10462.0,547998.0,7259.0,555932.0
2022-03-12,202210,IL,17,-14.857142857142858,-9.0,-15.857142857142858,-28.0,-18.857142857142858,5.142857142857143,162.80428571428573,567.0,39.0,9651774.0,8214851.0,84.11537682857143,6.997847785714286,,,,,2089.6666666666665,0.0,35508.0,149.0,1.7196907714285716,1.7277793571428572,3045718.0,8519.0,438308.0,5329.0,444258.0
2022-03-19,202211,IL,17,-11.285714285714286,-6.428571428571429,19.857142857142858,-24.714285714285715,-18.857142857142858,3.7142857142857144,170.75857142857143,489.0,74.0,9656546.0,8232554.0,11.9858423,8.653915728571429,,,,,2054.3333333333335,7.666666666666667,35631.0,123.0,1.7037963571428572,1.719906985714286,3053185.0,7467.0,461435.0,5894.0,467894.0
2022-03-26,202212,IL,17,-12.571428571428571,-7.571428571428571,10.571428571428571,-25.285714285714285,-20.142857142857142,4.142857142857143,142.72857142857143,442.0,105.0,9672023.0,8255481.0,,2.5861179,,,,,1894.3333333333333,0.0,35740.0,109.0,1.3449556285714286,1.3602912714285713,3061224.0,8039.0,415188.0,6706.0,422329.0
2022-04-02,202213,IL,17,-14.142857142857142,-8.428571428571429,-9.142857142857142,-27.142857142857142,-21.285714285714285,4.714285714285714,162.73857142857142,423.0,100.0,9670877.0,8269212.0,,,,,,,1858.0,0.0,35827.0,87.0,0.20251018571428572,0.21376245714285713,3069650.0,8426.0,381114.0,7368.0,388900.0
2022-04-09,202214,IL,17,-11.428571428571429,-4.571428571428571,10.857142857142858,-24.714285714285715,-17.428571428571427,3.7142857142857144,169.56285714285713,467.0,103.0,9683497.0,8290919.0,,,,,,,1707.3333333333333,0.0,35898.0,71.0,,,3080436.0,10786.0,422686.0,10274.0,433333.0
2022-04-16,202215,IL,17,-8.285714285714286,0.2857142857142857,31.857142857142858,-25.142857142857142,-23.428571428571427,4.142857142857143,,416.0,92.0,9690319.0,8306547.0,,,,,,,,,35943.0,45.0,,,3094485.0,14049.0,325730.0,14519.0,340650.0
2022-04-23,202216,IL,17,-16.6,-9.0,18.4,-27.0,-24.2,3.8,,555.0,116.0,9688076.0,8309437.0,,,,,,,,,36001.0,58.0,,,3114036.0,19551.0,188771.0,9129.0,198150.0
2020-01-04,202001,IN,18,,,,,,,,,,,,,,,,,,1470.0,32.0,,,,,,,,,
2020-01-11,202002,IN,18,,,,,,,,,,,,,,,,,,1386.0,0.0,,,,,,,,,
2020-01-18,202003,IN,18,,,,,,,92.45285714285714,,,,,,,,,,,1389.0,0.0,,,,,,,,,
2020-01-25,202004,IN,18,,,,,,,104.21857142857144,,,,,,,,,,,1422.0,0.0,0.0,0.0,,,0.0,0.0,,,
2020-02-01,202005,IN,18,,,,,,,103.67285714285714,,,,,,,,,,,1380.0,0.0,0.0,0.0,,,0.0,0.0,,,
2020-02-08,202006,IN,18,,,,,,,103.33857142857143,,,,,,,,,,,1363.0,0.0,0.0,0.0,,,0.0,0.0,,,
2020-02-15,202007,IN,18,9.0,4.0,16.0,7.0,0.0,-1.0,110.69571428571427,,,,,,,,,,,1429.0,0.0,0.0,0.0,,,0.0,0.0,,,
2020-02-22,202008,IN,18,5.428571428571429,0.42857142857142855,17.714285714285715,5.571428571428571,-0.14285714285714285,0.0,115.74714285714286,,,,,,,,,,,1412.0,0.0,0.0,0.0,,,0.0,0.0,,,
2020-02-29,202009,IN,18,6.571428571428571,2.7142857142857144,14.142857142857142,6.428571428571429,1.1428571428571428,-0.14285714285714285,114.35142857142857,,,,,,,,,,,1449.0,12.0,0.0,0.0,,,0.0,0.0,,,
2020-03-07,202010,IN,18,12.857142857142858,8.0,44.285714285714285,10.142857142857142,2.5714285714285716,-1.1428571428571428,120.27999999999997,,,,,,,,,,,1372.0,0.0,0.0,0.0,,,1.0,1.0,98.0,6.0,104.0
2020-03-14,202011,IN,18,5.857142857142857,14.0,41.714285714285715,6.285714285714286,-0.2857142857142857,0.42857142857142855,107.11285714285714,,,,,,,,,,,1407.0,0.0,0.0,0.0,,,16.0,15.0,408.0,143.0,551.0
2020-03-21,202012,IN,18,-22.428571428571427,12.571428571428571,15.428571428571429,-8.0,-20.571428571428573,9.285714285714286,77.15142857142855,,,,,,,,,,,1324.0,0.0,13.0,13.0,,,128.0,112.0,2496.0,347.0,2844.0
2020-03-28,202013,IN,18,-41.714285714285715,-13.285714285714286,22.0,-25.571428571428573,-39.285714285714285,16.142857142857142,59.36571428571428,,,,,,,,,,,1468.6666666666667,54.666666666666664,58.0,45.0,,,1233.0,1105.0,12844.0,3082.0,15944.0
2020-04-04,202014,IN,18,-40.142857142857146,-14.571428571428571,40.42857142857143,-27.714285714285715,-44.0,17.0,62.034285714285716,,,,,,,,,,,1527.6666666666667,130.66666666666666,213.0,155.0,,,3953.0,2720.0,19409.0,4991.0,24465.0
2020-04-11,202015,IN,18,-38.142857142857146,-10.142857142857142,54.714285714285715,-28.428571428571427,-45.714285714285715,17.0,67.65285714285713,,,,,,,,,,,1553.6666666666667,167.66666666666666,419.0,206.0,0.8476598571428571,0.8567419285714286,7435.0,3482.0,25260.0,6075.0,31502.0
2020-04-18,202016,IN,18,-39.285714285714285,-15.285714285714286,13.285714285714286,-29.285714285714285,-43.857142857142854,17.285714285714285,71.20714285714286,,,,,,,,,,,1418.6666666666667,91.33333333333333,665.0,246.0,0.6959755428571429,0.7223147714285714,10641.0,3206.0,25908.0,5911.0,31922.0
2020-04-25,202017,IN,18,-31.142857142857142,-9.714285714285714,52.57142857142857,-24.428571428571427,-41.714285714285715,15.428571428571429,82.66857142857143,,,,,,,,,,,1493.0,166.0,958.0,293.0,0.7181796,0.7420942,14399.0,3758.0,27748.0,6734.0,34572.0
2020-05-02,202018,IN,18,-25.285714285714285,-3.2857142857142856,79.0,-17.571428571428573,-40.0,13.571428571428571,90.49857142857142,,,,,,,,,,,1439.0,138.66666666666666,1242.0,284.0,0.5902044571428572,0.6039723714285714,19295.0,4896.0,39689.0,6913.0,46747.0
2020-05-09,202019,IN,18,-20.285714285714285,2.7142857142857144,70.14285714285714,-14.571428571428571,-36.142857142857146,13.0,101.1542857142857,,,,,,,,,,,1495.3333333333333,178.33333333333334,1495.0,253.0,0.7665504142857142,0.7676981999999999,23732.0,4437.0,41647.0,6308.0,48137.0
2020-05-16,202020,IN,18,-16.714285714285715,0.2857142857142857,67.71428571428571,-12.571428571428571,-32.57142857142857,11.714285714285714,80.25428571428571,,,,,,,,,,,1486.3333333333333,184.33333333333334,1745.0,250.0,0.5065950714285714,0.5584245571428571,27280.0,3548.0,54275.0,5590.0,60046.0
2020-05-23,202021,IN,18,-11.714285714285714,2.2857142857142856,84.71428571428571,-7.142857142857143,-30.714285714285715,10.142857142857142,125.89857142857144,,,,,,,,,,,1407.0,126.0,1960.0,215.0,0.5173955428571428,0.5331262428571428,30901.0,3621.0,58950.0,6083.0,65226.0
2020-05-30,202022,IN,18,-7.0,5.571428571428571,160.71428571428572,-4.428571428571429,-33.142857142857146,9.428571428571429,134.94285714285715,,,,,,,,,,,1334.3333333333333,77.33333333333333,2096.0,136.0,0.5072222714285715,0.4747878428571428,34211.0,3310.0,54714.0,4804.0,59688.0
2020-06-06,202023,IN,18,-3.0,8.0,160.0,0.7142857142857143,-24.857142857142858,7.0,143.00142857142856,,,,,,,,,,,1349.6666666666667,87.33333333333333,2233.0,137.0,0.7686036285714285,0.7677000428571428,36997.0,2786.0,60283.0,4763.0,65228.0
2020-06-13,202024,IN,18,-2.142857142857143,7.285714285714286,173.28571428571428,2.4285714285714284,-24.0,6.0,151.2642857142857,,,,,,,,,,,1349.6666666666667,94.66666666666667,2351.0,118.0,0.7182062714285715,0.7520716714285715,39543.0,2546.0,79690.0,5260.0,85100.0
2020-06-20,202025,IN,18,0.8571428571428571,9.0,212.14285714285714,7.0,-23.428571428571427,4.571428571428571,162.45857142857145,,,,,,,,,,,1314.6666666666667,68.0,2465.0,114.0,0.6201565571428572,0.7084356571428572,42061.0,2518.0,105242.0,4252.0,109595.0
2020-06-27,202026,IN,18,-0.7142857142857143,5.285714285714286,165.28571428571428,6.285714285714286,-23.857142857142858,5.428571428571429,162.1957142857143,,,,,,,,,,,1352.3333333333333,105.33333333333333,2541.0,76.0,0.5520248428571428,0.6122606714285714,44575.0,2514.0,97476.0,4286.0,101903.0
2020-07-04,202027,IN,18,1.0,10.428571428571429,204.85714285714286,8.142857142857142,-31.857142857142858,5.857142857142857,162.41428571428574,,,,,,,,,,,1323.0,77.0,2607.0,66.0,0.5680959571428572,0.5941824285714286,47432.0,2857.0,82775.0,4909.0,87804.0
2020-07-11,202028,IN,18,-0.8571428571428571,4.714285714285714,174.57142857142858,9.571428571428571,-26.142857142857142,5.714285714285714,171.72142857142856,,,,,,,,,,,1324.6666666666667,81.66666666666667,2681.0,74.0,0.5645172714285713,0.5952056714285714,51079.0,3647.0,68002.0,5370.0,73489.0
2020-07-18,202029,IN,18,-0.5714285714285714,5.571428571428571,186.14285714285714,7.0,-24.428571428571427,5.142857142857143,171.74142857142857,178.0,,,,,,,,,,1361.6666666666667,127.66666666666667,2748.0,67.0,0.6184579142857143,0.6575230714285714,55654.0,4575.0,103705.0,7965.0,111870.0
2020-07-25,202030,IN,18,-3.0,4.0,166.71428571428572,6.0,-24.428571428571427,5.285714285714286,168.15714285714287,159.0,,,,,,,,,,1292.3333333333333,59.333333333333336,2825.0,77.0,0.5259050857142857,0.5566540428571428,61520.0,5866.0,117834.0,9114.0,127119.0
2020-08-01,202031,IN,18,-3.0,3.0,151.0,4.857142857142857,-25.0,5.571428571428571,165.15428571428575,262.0,,,,,,,,,,1340.6666666666667,106.66666666666667,2899.0,74.0,0.699505757142857,0.7333223285714285,67122.0,5602.0,107624.0,8750.0,116576.0
2020-08-08,202032,IN,18,-0.14285714285714285,4.571428571428571,183.28571428571428,6.714285714285714,-23.571428571428573,4.285714285714286,167.51714285714286,473.0,,,,,,,,,,1318.3333333333333,74.33333333333333,2974.0,75.0,0.8335645,0.7980642714285715,73287.0,6165.0,122966.0,9751.0,133048.0
2020-08-15,202033,IN,18,-1.8571428571428572,2.857142857142857,163.14285714285714,5.285714285714286,-23.714285714285715,4.428571428571429,166.91857142857143,478.0,,,,,,,,,,1338.0,96.0,3068.0,94.0,0.8094428428571429,0.8321765857142858,79676.0,6389.0,122507.0,9318.0,132042.0
2020-08-22,202034,IN,18,-3.142857142857143,2.2857142857142856,167.0,4.285714285714286,-22.142857142857142,3.857142857142857,171.2142857142857,586.0,,,,,,,,,,1326.3333333333333,86.33333333333333,3164.0,96.0,0.8933333428571427,0.870989042857143,85317.0,5641.0,125496.0,8319.0,134132.0
2020-08-29,202035,IN,18,-5.142857142857143,0.2857142857142857,141.71428571428572,1.8571428571428572,-21.428571428571427,4.142857142857143,161.13428571428574,557.0,,,,,,,,,,1329.6666666666667,81.66666666666667,3241.0,77.0,0.867569257142857,0.8747345142857144,92434.0,7117.0,145488.0,10539.0,156418.0
2020-09-05,202036,IN,18,-2.2857142857142856,2.7142857142857144,163.28571428571428,4.571428571428571,-22.857142857142858,2.857142857142857,161.4742857142857,468.0,,,,,,,,,,1246.3333333333333,11.333333333333334,3311.0,70.0,0.8197182714285713,0.8987823142857143,98961.0,6527.0,132759.0,8078.0,141150.0
2020-09-12,202037,IN,18,-5.428571428571429,-1.0,162.71428571428572,-1.0,-29.285714285714285,4.571428571428571,157.46857142857144,966.0,,,,,,,,,,1313.0,55.333333333333336,3392.0,81.0,0.7680969428571428,0.7892973999999999,104561.0,5600.0,183018.0,7590.0,190824.0
2020-09-19,202038,IN,18,-3.2857142857142856,-0.5714285714285714,155.57142857142858,2.0,-19.285714285714285,2.2857142857142856,159.34,483.0,,,,,,,,,,1376.0,111.0,3481.0,89.0,0.7312792285714286,0.7462195285714286,110759.0,6198.0,146751.0,7836.0,154822.0
2020-09-26,202039,IN,18,-3.0,-0.2857142857142857,141.57142857142858,1.1428571428571428,-19.0,3.142857142857143,154.6157142857143,522.0,,,,,,,,,,1407.3333333333333,152.33333333333334,3581.0,100.0,0.6344278142857143,0.6741835857142857,116549.0,5790.0,133127.0,7444.0,140739.0
2020-10-03,202040,IN,18,-4.0,-0.42857142857142855,98.85714285714286,0.2857142857142857,-18.714285714285715,3.4285714285714284,147.78714285714284,691.0,,,,,,,,,,1361.6666666666667,97.33333333333333,3705.0,124.0,0.8202452142857142,0.8997329999999999,124059.0,7510.0,132731.0,8760.0,141665.0
2020-10-10,202041,IN,18,-5.142857142857143,-1.0,114.85714285714286,0.8571428571428571,-19.857142857142858,3.2857142857142856,148.3685714285714,841.0,,,,,,,,,,1394.6666666666667,117.66666666666667,3831.0,126.0,0.7851232428571429,0.7306374571428571,133411.0,9352.0,146043.0,10817.0,157043.0
2020-10-17,202042,IN,18,-6.714285714285714,-2.142857142857143,99.0,0.5714285714285714,-21.285714285714285,4.285714285714286,145.41285714285715,988.0,,,,,,,,,,1456.6666666666667,162.66666666666666,4025.0,194.0,0.7722383428571429,0.7950079428571428,145977.0,12566.0,159279.0,14652.0,174127.0
2020-10-24,202043,IN,18,-8.571428571428571,-3.5714285714285716,70.28571428571429,-1.0,-20.571428571428573,5.142857142857143,140.38714285714286,1249.0,0.0,,,,,,,,,1443.3333333333333,144.33333333333334,4234.0,209.0,1.2532800285714283,1.2393630142857144,160454.0,14477.0,163884.0,17472.0,181597.0
2020-10-31,202044,IN,18,-8.571428571428571,-1.7142857142857142,54.0,-4.0,-19.142857142857142,5.0,134.8,1336.0,0.0,,,,,,,,,1512.0,212.0,4504.0,270.0,1.0287149285714285,1.0942457,179358.0,18904.0,183156.0,21125.0,204691.0
2020-11-07,202045,IN,18,-8.142857142857142,-3.4285714285714284,64.85714285714286,-7.428571428571429,-19.571428571428573,5.428571428571429,124.31428571428572,1600.0,7.0,,,,,,,,,1543.0,233.0,4828.0,324.0,1.5047560428571425,1.5869473714285713,205722.0,26364.0,227250.0,34194.0,262187.0
2020-11-14,202046,IN,18,-9.857142857142858,-3.2857142857142856,47.57142857142857,-8.571428571428571,-20.714285714285715,6.428571428571429,117.55142857142854,2231.0,8.0,,,,,,,,,1595.0,261.0,5191.0,363.0,1.7613602428571429,1.7771478571428572,244887.0,39165.0,253063.0,49985.0,303759.0
2020-11-21,202047,IN,18,-13.142857142857142,-3.4285714285714284,22.714285714285715,-9.714285714285714,-21.428571428571427,7.428571428571429,113.61142857142858,2504.0,7.0,,,,,,,,,1755.0,400.0,5697.0,506.0,1.9298715999999998,1.9344304999999997,289183.0,44296.0,283133.0,53132.0,337344.0
2020-11-28,202048,IN,18,-19.142857142857142,-3.142857142857143,16.714285714285715,-19.857142857142858,-37.857142857142854,11.571428571428571,105.03857142857143,2635.0,5.0,,,,,,,,,1810.3333333333333,454.3333333333333,6270.0,573.0,1.6807489,1.7072555285714284,329008.0,39825.0,247547.0,47682.0,295935.0
2020-12-05,202049,IN,18,-12.285714285714286,-5.285714285714286,15.428571428571429,-11.428571428571429,-20.857142857142858,7.714285714285714,111.22428571428571,2705.0,3.0,,,,,,,,,1729.6666666666667,376.6666666666667,6899.0,629.0,1.5555528857142855,1.5791934,375019.0,46011.0,256435.0,56751.0,313959.0
2020-12-12,202050,IN,18,-11.571428571428571,-4.142857142857143,18.857142857142858,-14.0,-20.0,7.571428571428571,112.46714285714286,2751.0,8.0,,,,,,,,,1871.0,478.6666666666667,7600.0,701.0,1.6959207000000003,1.6810610857142856,419536.0,44517.0,259193.0,51029.0,311055.0
2020-12-19,202051,IN,18,-10.714285714285714,-1.1428571428571428,4.428571428571429,-12.142857142857142,-20.428571428571427,7.571428571428571,114.50857142857143,2639.0,10.0,,,,,,,,,1830.0,426.0,8294.0,694.0,1.450214642857143,1.521370542857143,457871.0,38335.0,173676.0,34374.0,208622.0
2020-12-26,202052,IN,18,-14.857142857142858,2.7142857142857144,8.428571428571429,-20.857142857142858,-40.57142857142857,11.714285714285714,103.72571428571428,2489.0,13.0,,,,,,,,,1804.6666666666667,386.0,8904.0,610.0,1.5370215857142855,1.5479558142857142,492021.0,34150.0,173400.0,32979.0,206868.0
